Date,Country,Confirmed,Deaths,Recovered,Active,New Cases,New Deaths,New Recovered
2/29/20,"Korea, South",3150,16,27,3107,813,3,5
2/29/20,Kosovo,0,0,0,0,0,0,0
2/29/20,Kuwait,45,0,0,45,0,0,0
2/29/20,Kyrgyzstan,0,0,0,0,0,0,0
2/29/20,Laos,0,0,0,0,0,0,0
2/29/20,Latvia,0,0,0,0,0,0,0
2/29/20,Lebanon,4,0,0,4,2,0,0
2/29/20,Lesotho,0,0,0,0,0,0,0
2/29/20,Liberia,0,0,0,0,0,0,0
2/29/20,Libya,0,0,0,0,0,0,0
2/29/20,Liechtenstein,0,0,0,0,0,0,0
2/29/20,Lithuania,1,0,0,1,0,0,0
2/29/20,Luxembourg,1,0,0,1,1,0,0
2/29/20,MS Zaandam,0,0,0,0,0,0,0
2/29/20,Madagascar,0,0,0,0,0,0,0
2/29/20,Malawi,0,0,0,0,0,0,0
2/29/20,Malaysia,25,0,18,7,2,0,0
2/29/20,Maldives,0,0,0,0,0,0,0
2/29/20,Mali,0,0,0,0,0,0,0
2/29/20,Malta,0,0,0,0,0,0,0
2/29/20,Mauritania,0,0,0,0,0,0,0
2/29/20,Mauritius,0,0,0,0,0,0,0
2/29/20,Mexico,4,0,0,4,3,0,0
2/29/20,Moldova,0,0,0,0,0,0,0
2/29/20,Monaco,1,0,0,1,1,0,0
2/29/20,Mongolia,0,0,0,0,0,0,0
2/29/20,Montenegro,0,0,0,0,0,0,0
2/29/20,Morocco,0,0,0,0,0,0,0
2/29/20,Mozambique,0,0,0,0,0,0,0
2/29/20,Namibia,0,0,0,0,0,0,0
2/29/20,Nepal,1,0,1,0,0,0,0
2/29/20,Netherlands,6,0,0,6,5,0,0
2/29/20,New Zealand,1,0,0,1,0,0,0
2/29/20,Nicaragua,0,0,0,0,0,0,0
2/29/20,Niger,0,0,0,0,0,0,0
2/29/20,Nigeria,1,0,0,1,0,0,0
2/29/20,North Macedonia,1,0,0,1,0,0,0
2/29/20,Norway,15,0,0,15,9,0,0
2/29/20,Oman,6,0,1,5,2,0,1
2/29/20,Pakistan,4,0,0,4,2,0,0
2/29/20,Panama,0,0,0,0,0,0,0
2/29/20,Papua New Guinea,0,0,0,0,0,0,0
2/29/20,Paraguay,0,0,0,0,0,0,0
2/29/20,Peru,0,0,0,0,0,0,0
2/29/20,Philippines,3,1,1,1,0,0,0
2/29/20,Poland,0,0,0,0,0,0,0
2/29/20,Portugal,0,0,0,0,0,0,0
2/29/20,Qatar,1,0,0,1,1,0,0
2/29/20,Romania,3,0,0,3,0,0,0
2/29/20,Russia,2,0,2,0,0,0,0
2/29/20,Rwanda,0,0,0,0,0,0,0
2/29/20,Saint Kitts and Nevis,0,0,0,0,0,0,0
2/29/20,Saint Lucia,0,0,0,0,0,0,0
2/29/20,Saint Vincent and the Grenadines,0,0,0,0,0,0,0
2/29/20,San Marino,1,0,0,1,0,0,0
2/29/20,Sao Tome and Principe,0,0,0,0,0,0,0
2/29/20,Saudi Arabia,0,0,0,0,0,0,0
2/29/20,Senegal,0,0,0,0,0,0,0
2/29/20,Serbia,0,0,0,0,0,0,0
2/29/20,Seychelles,0,0,0,0,0,0,0
2/29/20,Sierra Leone,0,0,0,0,0,0,0
2/29/20,Singapore,102,0,72,30,9,0,10
2/29/20,Slovakia,0,0,0,0,0,0,0
2/29/20,Slovenia,0,0,0,0,0,0,0
2/29/20,Somalia,0,0,0,0,0,0,0
2/29/20,South Africa,0,0,0,0,0,0,0
2/29/20,South Sudan,0,0,0,0,0,0,0
2/29/20,Spain,45,0,2,43,13,0,0
2/29/20,Sri Lanka,1,0,1,0,0,0,0
2/29/20,Sudan,0,0,0,0,0,0,0
2/29/20,Suriname,0,0,0,0,0,0,0
2/29/20,Sweden,12,0,0,12,5,0,0
2/29/20,Switzerland,18,0,0,18,10,0,0
2/29/20,Syria,0,0,0,0,0,0,0
2/29/20,Taiwan*,39,1,9,29,5,0,3
2/29/20,Tajikistan,0,0,0,0,0,0,0
2/29/20,Tanzania,0,0,0,0,0,0,0
2/29/20,Thailand,42,0,28,14,1,0,0
2/29/20,Timor-Leste,0,0,0,0,0,0,0
2/29/20,Togo,0,0,0,0,0,0,0
2/29/20,Trinidad and Tobago,0,0,0,0,0,0,0
2/29/20,Tunisia,0,0,0,0,0,0,0
2/29/20,Turkey,0,0,0,0,0,0,0
2/29/20,US,68,1,7,60,8,1,0
2/29/20,Uganda,0,0,0,0,0,0,0
2/29/20,Ukraine,0,0,0,0,0,0,0
2/29/20,United Arab Emirates,21,0,5,16,2,0,0
2/29/20,United Kingdom,23,0,8,15,3,0,0
2/29/20,Uruguay,0,0,0,0,0,0,0
2/29/20,Uzbekistan,0,0,0,0,0,0,0
2/29/20,Venezuela,0,0,0,0,0,0,0
2/29/20,Vietnam,16,0,16,0,0,0,0
2/29/20,West Bank and Gaza,0,0,0,0,0,0,0
2/29/20,Western Sahara,0,0,0,0,0,0,0
2/29/20,Yemen,0,0,0,0,0,0,0
2/29/20,Zambia,0,0,0,0,0,0,0
2/29/20,Zimbabwe,0,0,0,0,0,0,0
2/3/20,Afghanistan,0,0,0,0,0,0,0
2/3/20,Albania,0,0,0,0,0,0,0
2/3/20,Algeria,0,0,0,0,0,0,0
2/3/20,Andorra,0,0,0,0,0,0,0
2/3/20,Angola,0,0,0,0,0,0,0
2/3/20,Antigua and Barbuda,0,0,0,0,0,0,0
2/3/20,Argentina,0,0,0,0,0,0,0
2/3/20,Armenia,0,0,0,0,0,0,0
2/3/20,Australia,12,0,2,10,0,0,-9
2/3/20,Austria,0,0,0,0,0,0,0
2/3/20,Azerbaijan,0,0,0,0,0,0,0
2/3/20,Bahamas,0,0,0,0,0,0,0
2/3/20,Bahrain,0,0,0,0,0,0,0
2/3/20,Bangladesh,0,0,0,0,0,0,0
2/3/20,Barbados,0,0,0,0,0,0,0
2/3/20,Belarus,0,0,0,0,0,0,0
2/3/20,Belgium,0,0,0,0,0,0,-1
2/3/20,Belize,0,0,0,0,0,0,0
2/3/20,Benin,0,0,0,0,0,0,0
2/3/20,Bhutan,0,0,0,0,0,0,0
2/3/20,Bolivia,0,0,0,0,0,0,0
2/3/20,Bosnia and Herzegovina,0,0,0,0,0,0,0
2/3/20,Botswana,0,0,0,0,0,0,0
2/3/20,Brazil,0,0,0,0,0,0,0
2/3/20,Brunei,0,0,0,0,0,0,0
2/3/20,Bulgaria,0,0,0,0,0,0,0
2/3/20,Burkina Faso,0,0,0,0,0,0,0
2/3/20,Burma,0,0,0,0,0,0,0
2/3/20,Burundi,0,0,0,0,0,0,0
2/3/20,Cabo Verde,0,0,0,0,0,0,0
2/3/20,Cambodia,1,0,0,1,0,0,-1
2/3/20,Cameroon,0,0,0,0,0,0,0
2/3/20,Canada,4,0,0,4,0,0,-6
2/3/20,Central African Republic,0,0,0,0,0,0,0
2/3/20,Chad,0,0,0,0,0,0,0
2/3/20,Chile,0,0,0,0,0,0,0
2/3/20,China,19716,425,614,18677,0,-2412,-38706
2/3/20,Colombia,0,0,0,0,0,0,0
2/3/20,Comoros,0,0,0,0,0,0,0
2/3/20,Congo (Brazzaville),0,0,0,0,0,0,0
2/3/20,Congo (Kinshasa),0,0,0,0,0,0,0
2/3/20,Costa Rica,0,0,0,0,0,0,0
2/3/20,Cote d'Ivoire,0,0,0,0,0,0,0
2/3/20,Croatia,0,0,0,0,0,0,0
2/3/20,Cuba,0,0,0,0,0,0,0
2/3/20,Cyprus,0,0,0,0,0,0,0
2/3/20,Czechia,0,0,0,0,0,0,0
2/3/20,Denmark,0,0,0,0,0,0,0
2/3/20,Diamond Princess,0,0,0,0,0,-6,-10
2/3/20,Djibouti,0,0,0,0,0,0,0
2/3/20,Dominica,0,0,0,0,0,0,0
2/3/20,Dominican Republic,0,0,0,0,0,0,0
2/3/20,Ecuador,0,0,0,0,0,0,0
2/3/20,Egypt,0,0,0,0,0,0,-1
2/3/20,El Salvador,0,0,0,0,0,0,0
2/3/20,Equatorial Guinea,0,0,0,0,0,0,0
2/3/20,Eritrea,0,0,0,0,0,0,0
2/3/20,Estonia,0,0,0,0,0,0,0
2/3/20,Eswatini,0,0,0,0,0,0,0
2/3/20,Ethiopia,0,0,0,0,0,0,0
2/3/20,Fiji,0,0,0,0,0,0,0
2/3/20,Finland,1,0,0,1,0,0,-1
2/3/20,France,6,0,0,6,0,-2,-12
2/3/20,Gabon,0,0,0,0,0,0,0
2/3/20,Gambia,0,0,0,0,0,0,0
2/3/20,Georgia,0,0,0,0,0,0,0
2/3/20,Germany,12,0,0,12,0,0,-16
2/3/20,Ghana,0,0,0,0,0,0,0
2/3/20,Greece,0,0,0,0,0,0,0
2/3/20,Grenada,0,0,0,0,0,0,0
2/3/20,Guatemala,0,0,0,0,0,0,0
2/3/20,Guinea,0,0,0,0,0,0,0
2/3/20,Guinea-Bissau,0,0,0,0,0,0,0
2/3/20,Guyana,0,0,0,0,0,0,0
2/3/20,Haiti,0,0,0,0,0,0,0
2/3/20,Holy See,0,0,0,0,0,0,0
2/3/20,Honduras,0,0,0,0,0,0,0
2/3/20,Hungary,0,0,0,0,0,0,0
2/3/20,Iceland,0,0,0,0,0,0,0
2/3/20,India,3,0,0,3,0,0,-3
2/3/20,Indonesia,0,0,0,0,0,0,0
2/3/20,Iran,0,0,0,0,0,-43,-123
2/3/20,Iraq,0,0,0,0,0,0,0
2/3/20,Ireland,0,0,0,0,0,0,0
2/3/20,Israel,0,0,0,0,0,0,-1
2/3/20,Italy,2,0,0,2,0,-29,-46
2/3/20,Jamaica,0,0,0,0,0,0,0
2/3/20,Japan,20,0,1,19,0,-5,-31
2/3/20,Jordan,0,0,0,0,0,0,0
2/3/20,Kazakhstan,0,0,0,0,0,0,0
2/3/20,Kenya,0,0,0,0,0,0,0
2/3/20,"Korea, South",15,0,0,15,0,-16,-27
2/3/20,Kosovo,0,0,0,0,0,0,0
2/3/20,Kuwait,0,0,0,0,0,0,0
2/3/20,Kyrgyzstan,0,0,0,0,0,0,0
2/3/20,Laos,0,0,0,0,0,0,0
2/3/20,Latvia,0,0,0,0,0,0,0
2/3/20,Lebanon,0,0,0,0,0,0,0
2/3/20,Lesotho,0,0,0,0,0,0,0
2/3/20,Liberia,0,0,0,0,0,0,0
2/3/20,Libya,0,0,0,0,0,0,0
2/3/20,Liechtenstein,0,0,0,0,0,0,0
2/3/20,Lithuania,0,0,0,0,0,0,0
2/3/20,Luxembourg,0,0,0,0,0,0,0
2/3/20,MS Zaandam,0,0,0,0,0,0,0
2/3/20,Madagascar,0,0,0,0,0,0,0
2/3/20,Malawi,0,0,0,0,0,0,0
2/3/20,Malaysia,8,0,0,8,0,0,-18
2/3/20,Maldives,0,0,0,0,0,0,0
2/3/20,Mali,0,0,0,0,0,0,0
2/3/20,Malta,0,0,0,0,0,0,0
2/3/20,Mauritania,0,0,0,0,0,0,0
2/3/20,Mauritius,0,0,0,0,0,0,0
2/3/20,Mexico,0,0,0,0,0,0,0
2/3/20,Moldova,0,0,0,0,0,0,0
2/3/20,Monaco,0,0,0,0,0,0,0
2/3/20,Mongolia,0,0,0,0,0,0,0
2/3/20,Montenegro,0,0,0,0,0,0,0
2/3/20,Morocco,0,0,0,0,0,0,0
2/3/20,Mozambique,0,0,0,0,0,0,0
2/3/20,Namibia,0,0,0,0,0,0,0
2/3/20,Nepal,1,0,0,1,0,0,-1
2/3/20,Netherlands,0,0,0,0,0,0,0
2/3/20,New Zealand,0,0,0,0,0,0,0
2/3/20,Nicaragua,0,0,0,0,0,0,0
2/3/20,Niger,0,0,0,0,0,0,0
2/3/20,Nigeria,0,0,0,0,0,0,0
2/3/20,North Macedonia,0,0,0,0,0,0,0
2/3/20,Norway,0,0,0,0,0,0,0
2/3/20,Oman,0,0,0,0,0,0,-1
2/3/20,Pakistan,0,0,0,0,0,0,0
2/3/20,Panama,0,0,0,0,0,0,0
2/3/20,Papua New Guinea,0,0,0,0,0,0,0
2/3/20,Paraguay,0,0,0,0,0,0,0
2/3/20,Peru,0,0,0,0,0,0,0
2/3/20,Philippines,2,1,0,1,0,0,-1
2/3/20,Poland,0,0,0,0,0,0,0
2/3/20,Portugal,0,0,0,0,0,0,0
2/3/20,Qatar,0,0,0,0,0,0,0
2/3/20,Romania,0,0,0,0,0,0,0
2/3/20,Russia,2,0,0,2,0,0,-2
2/3/20,Rwanda,0,0,0,0,0,0,0
2/3/20,Saint Kitts and Nevis,0,0,0,0,0,0,0
2/3/20,Saint Lucia,0,0,0,0,0,0,0
2/3/20,Saint Vincent and the Grenadines,0,0,0,0,0,0,0
2/3/20,San Marino,0,0,0,0,0,0,0
2/3/20,Sao Tome and Principe,0,0,0,0,0,0,0
2/3/20,Saudi Arabia,0,0,0,0,0,0,0
2/3/20,Senegal,0,0,0,0,0,0,0
2/3/20,Serbia,0,0,0,0,0,0,0
2/3/20,Seychelles,0,0,0,0,0,0,0
2/3/20,Sierra Leone,0,0,0,0,0,0,0
2/3/20,Singapore,18,0,0,18,0,0,-72
2/3/20,Slovakia,0,0,0,0,0,0,0
2/3/20,Slovenia,0,0,0,0,0,0,0
2/3/20,Somalia,0,0,0,0,0,0,0
2/3/20,South Africa,0,0,0,0,0,0,0
2/3/20,South Sudan,0,0,0,0,0,0,0
2/3/20,Spain,1,0,0,1,0,0,-2
2/3/20,Sri Lanka,1,0,0,1,0,0,-1
2/3/20,Sudan,0,0,0,0,0,0,0
2/3/20,Suriname,0,0,0,0,0,0,0
2/3/20,Sweden,1,0,0,1,0,0,0
2/3/20,Switzerland,0,0,0,0,0,0,0
2/3/20,Syria,0,0,0,0,0,0,0
2/3/20,Taiwan*,10,0,0,10,0,-1,-9
2/3/20,Tajikistan,0,0,0,0,0,0,0
2/3/20,Tanzania,0,0,0,0,0,0,0
2/3/20,Thailand,19,0,5,14,0,0,-23
2/3/20,Timor-Leste,0,0,0,0,0,0,0
2/3/20,Togo,0,0,0,0,0,0,0
2/3/20,Trinidad and Tobago,0,0,0,0,0,0,0
2/3/20,Tunisia,0,0,0,0,0,0,0
2/3/20,Turkey,0,0,0,0,0,0,0
2/3/20,US,11,0,0,11,0,-1,-7
2/3/20,Uganda,0,0,0,0,0,0,0
2/3/20,Ukraine,0,0,0,0,0,0,0
2/3/20,United Arab Emirates,5,0,0,5,0,0,-5
2/3/20,United Kingdom,2,0,0,2,0,0,-8
2/3/20,Uruguay,0,0,0,0,0,0,0
2/3/20,Uzbekistan,0,0,0,0,0,0,0
2/3/20,Venezuela,0,0,0,0,0,0,0
2/3/20,Vietnam,8,0,1,7,0,0,-15
2/3/20,West Bank and Gaza,0,0,0,0,0,0,0
2/3/20,Western Sahara,0,0,0,0,0,0,0
2/3/20,Yemen,0,0,0,0,0,0,0
2/3/20,Zambia,0,0,0,0,0,0,0
2/3/20,Zimbabwe,0,0,0,0,0,0,0
2/4/20,Afghanistan,0,0,0,0,0,0,0
2/4/20,Albania,0,0,0,0,0,0,0
2/4/20,Algeria,0,0,0,0,0,0,0
2/4/20,Andorra,0,0,0,0,0,0,0
2/4/20,Angola,0,0,0,0,0,0,0
2/4/20,Antigua and Barbuda,0,0,0,0,0,0,0
2/4/20,Argentina,0,0,0,0,0,0,0
2/4/20,Armenia,0,0,0,0,0,0,0
2/4/20,Australia,13,0,2,11,1,0,0
2/4/20,Austria,0,0,0,0,0,0,0
2/4/20,Azerbaijan,0,0,0,0,0,0,0
2/4/20,Bahamas,0,0,0,0,0,0,0
2/4/20,Bahrain,0,0,0,0,0,0,0
2/4/20,Bangladesh,0,0,0,0,0,0,0
2/4/20,Barbados,0,0,0,0,0,0,0
2/4/20,Belarus,0,0,0,0,0,0,0
2/4/20,Belgium,1,0,0,1,1,0,0
2/4/20,Belize,0,0,0,0,0,0,0
2/4/20,Benin,0,0,0,0,0,0,0
2/4/20,Bhutan,0,0,0,0,0,0,0
2/4/20,Bolivia,0,0,0,0,0,0,0
2/4/20,Bosnia and Herzegovina,0,0,0,0,0,0,0
2/4/20,Botswana,0,0,0,0,0,0,0
2/4/20,Brazil,0,0,0,0,0,0,0
2/4/20,Brunei,0,0,0,0,0,0,0
2/4/20,Bulgaria,0,0,0,0,0,0,0
2/4/20,Burkina Faso,0,0,0,0,0,0,0
2/4/20,Burma,0,0,0,0,0,0,0
2/4/20,Burundi,0,0,0,0,0,0,0
2/4/20,Cabo Verde,0,0,0,0,0,0,0
2/4/20,Cambodia,1,0,0,1,0,0,0
2/4/20,Cameroon,0,0,0,0,0,0,0
2/4/20,Canada,4,0,0,4,0,0,0
2/4/20,Central African Republic,0,0,0,0,0,0,0
2/4/20,Chad,0,0,0,0,0,0,0
2/4/20,Chile,0,0,0,0,0,0,0
2/4/20,China,23707,491,843,22373,3991,66,229
2/4/20,Colombia,0,0,0,0,0,0,0
2/4/20,Comoros,0,0,0,0,0,0,0
2/4/20,Congo (Brazzaville),0,0,0,0,0,0,0
2/4/20,Congo (Kinshasa),0,0,0,0,0,0,0
2/4/20,Costa Rica,0,0,0,0,0,0,0
2/4/20,Cote d'Ivoire,0,0,0,0,0,0,0
2/4/20,Croatia,0,0,0,0,0,0,0
2/4/20,Cuba,0,0,0,0,0,0,0
2/4/20,Cyprus,0,0,0,0,0,0,0
2/4/20,Czechia,0,0,0,0,0,0,0
2/4/20,Denmark,0,0,0,0,0,0,0
2/4/20,Diamond Princess,0,0,0,0,0,0,0
2/4/20,Djibouti,0,0,0,0,0,0,0
2/4/20,Dominica,0,0,0,0,0,0,0
2/4/20,Dominican Republic,0,0,0,0,0,0,0
2/4/20,Ecuador,0,0,0,0,0,0,0
2/4/20,Egypt,0,0,0,0,0,0,0
2/4/20,El Salvador,0,0,0,0,0,0,0
2/4/20,Equatorial Guinea,0,0,0,0,0,0,0
2/4/20,Eritrea,0,0,0,0,0,0,0
2/4/20,Estonia,0,0,0,0,0,0,0
2/4/20,Eswatini,0,0,0,0,0,0,0
2/4/20,Ethiopia,0,0,0,0,0,0,0
2/4/20,Fiji,0,0,0,0,0,0,0
2/4/20,Finland,1,0,0,1,0,0,0
2/4/20,France,6,0,0,6,0,0,0
2/4/20,Gabon,0,0,0,0,0,0,0
2/4/20,Gambia,0,0,0,0,0,0,0
2/4/20,Georgia,0,0,0,0,0,0,0
2/4/20,Germany,12,0,0,12,0,0,0
2/4/20,Ghana,0,0,0,0,0,0,0
2/4/20,Greece,0,0,0,0,0,0,0
2/4/20,Grenada,0,0,0,0,0,0,0
2/4/20,Guatemala,0,0,0,0,0,0,0
2/4/20,Guinea,0,0,0,0,0,0,0
2/4/20,Guinea-Bissau,0,0,0,0,0,0,0
2/4/20,Guyana,0,0,0,0,0,0,0
2/4/20,Haiti,0,0,0,0,0,0,0
2/4/20,Holy See,0,0,0,0,0,0,0
2/4/20,Honduras,0,0,0,0,0,0,0
2/4/20,Hungary,0,0,0,0,0,0,0
2/4/20,Iceland,0,0,0,0,0,0,0
2/4/20,India,3,0,0,3,0,0,0
2/4/20,Indonesia,0,0,0,0,0,0,0
2/4/20,Iran,0,0,0,0,0,0,0
2/4/20,Iraq,0,0,0,0,0,0,0
2/4/20,Ireland,0,0,0,0,0,0,0
2/4/20,Israel,0,0,0,0,0,0,0
2/4/20,Italy,2,0,0,2,0,0,0
2/4/20,Jamaica,0,0,0,0,0,0,0
2/4/20,Japan,22,0,1,21,2,0,0
2/4/20,Jordan,0,0,0,0,0,0,0
2/4/20,Kazakhstan,0,0,0,0,0,0,0
2/4/20,Kenya,0,0,0,0,0,0,0
2/4/20,"Korea, South",16,0,0,16,1,0,0
2/4/20,Kosovo,0,0,0,0,0,0,0
2/4/20,Kuwait,0,0,0,0,0,0,0
2/4/20,Kyrgyzstan,0,0,0,0,0,0,0
2/4/20,Laos,0,0,0,0,0,0,0
2/4/20,Latvia,0,0,0,0,0,0,0
2/4/20,Lebanon,0,0,0,0,0,0,0
2/4/20,Lesotho,0,0,0,0,0,0,0
2/4/20,Liberia,0,0,0,0,0,0,0
2/4/20,Libya,0,0,0,0,0,0,0
2/4/20,Liechtenstein,0,0,0,0,0,0,0
2/4/20,Lithuania,0,0,0,0,0,0,0
2/4/20,Luxembourg,0,0,0,0,0,0,0
2/4/20,MS Zaandam,0,0,0,0,0,0,0
2/4/20,Madagascar,0,0,0,0,0,0,0
2/4/20,Malawi,0,0,0,0,0,0,0
2/4/20,Malaysia,10,0,0,10,2,0,0
2/4/20,Maldives,0,0,0,0,0,0,0
2/4/20,Mali,0,0,0,0,0,0,0
2/4/20,Malta,0,0,0,0,0,0,0
2/4/20,Mauritania,0,0,0,0,0,0,0
2/4/20,Mauritius,0,0,0,0,0,0,0
2/4/20,Mexico,0,0,0,0,0,0,0
2/4/20,Moldova,0,0,0,0,0,0,0
2/4/20,Monaco,0,0,0,0,0,0,0
2/4/20,Mongolia,0,0,0,0,0,0,0
2/4/20,Montenegro,0,0,0,0,0,0,0
2/4/20,Morocco,0,0,0,0,0,0,0
2/4/20,Mozambique,0,0,0,0,0,0,0
2/4/20,Namibia,0,0,0,0,0,0,0
2/4/20,Nepal,1,0,0,1,0,0,0
2/4/20,Netherlands,0,0,0,0,0,0,0
2/4/20,New Zealand,0,0,0,0,0,0,0
2/4/20,Nicaragua,0,0,0,0,0,0,0
2/4/20,Niger,0,0,0,0,0,0,0
2/4/20,Nigeria,0,0,0,0,0,0,0
2/4/20,North Macedonia,0,0,0,0,0,0,0
2/4/20,Norway,0,0,0,0,0,0,0
2/4/20,Oman,0,0,0,0,0,0,0
2/4/20,Pakistan,0,0,0,0,0,0,0
2/4/20,Panama,0,0,0,0,0,0,0
2/4/20,Papua New Guinea,0,0,0,0,0,0,0
2/4/20,Paraguay,0,0,0,0,0,0,0
2/4/20,Peru,0,0,0,0,0,0,0
2/4/20,Philippines,2,1,0,1,0,0,0
2/4/20,Poland,0,0,0,0,0,0,0
2/4/20,Portugal,0,0,0,0,0,0,0
2/4/20,Qatar,0,0,0,0,0,0,0
2/4/20,Romania,0,0,0,0,0,0,0
2/4/20,Russia,2,0,0,2,0,0,0
2/4/20,Rwanda,0,0,0,0,0,0,0
2/4/20,Saint Kitts and Nevis,0,0,0,0,0,0,0
2/4/20,Saint Lucia,0,0,0,0,0,0,0
2/4/20,Saint Vincent and the Grenadines,0,0,0,0,0,0,0
2/4/20,San Marino,0,0,0,0,0,0,0
2/4/20,Sao Tome and Principe,0,0,0,0,0,0,0
2/4/20,Saudi Arabia,0,0,0,0,0,0,0
2/4/20,Senegal,0,0,0,0,0,0,0
2/4/20,Serbia,0,0,0,0,0,0,0
2/4/20,Seychelles,0,0,0,0,0,0,0
2/4/20,Sierra Leone,0,0,0,0,0,0,0
2/4/20,Singapore,24,0,0,24,6,0,0
2/4/20,Slovakia,0,0,0,0,0,0,0
2/4/20,Slovenia,0,0,0,0,0,0,0
2/4/20,Somalia,0,0,0,0,0,0,0
2/4/20,South Africa,0,0,0,0,0,0,0
2/4/20,South Sudan,0,0,0,0,0,0,0
2/4/20,Spain,1,0,0,1,0,0,0
2/4/20,Sri Lanka,1,0,0,1,0,0,0
2/4/20,Sudan,0,0,0,0,0,0,0
2/4/20,Suriname,0,0,0,0,0,0,0
2/4/20,Sweden,1,0,0,1,0,0,0
2/4/20,Switzerland,0,0,0,0,0,0,0
2/4/20,Syria,0,0,0,0,0,0,0
2/4/20,Taiwan*,11,0,0,11,1,0,0
2/4/20,Tajikistan,0,0,0,0,0,0,0
2/4/20,Tanzania,0,0,0,0,0,0,0
2/4/20,Thailand,25,0,5,20,6,0,0
2/4/20,Timor-Leste,0,0,0,0,0,0,0
2/4/20,Togo,0,0,0,0,0,0,0
2/4/20,Trinidad and Tobago,0,0,0,0,0,0,0
2/4/20,Tunisia,0,0,0,0,0,0,0
2/4/20,Turkey,0,0,0,0,0,0,0
2/4/20,US,11,0,0,11,0,0,0
2/4/20,Uganda,0,0,0,0,0,0,0
2/4/20,Ukraine,0,0,0,0,0,0,0
2/4/20,United Arab Emirates,5,0,0,5,0,0,0
2/4/20,United Kingdom,2,0,0,2,0,0,0
2/4/20,Uruguay,0,0,0,0,0,0,0
2/4/20,Uzbekistan,0,0,0,0,0,0,0
2/4/20,Venezuela,0,0,0,0,0,0,0
2/4/20,Vietnam,8,0,1,7,0,0,0
2/4/20,West Bank and Gaza,0,0,0,0,0,0,0
2/4/20,Western Sahara,0,0,0,0,0,0,0
2/4/20,Yemen,0,0,0,0,0,0,0
2/4/20,Zambia,0,0,0,0,0,0,0
2/4/20,Zimbabwe,0,0,0,0,0,0,0
2/5/20,Afghanistan,0,0,0,0,0,0,0
2/5/20,Albania,0,0,0,0,0,0,0
2/5/20,Algeria,0,0,0,0,0,0,0
2/5/20,Andorra,0,0,0,0,0,0,0
2/5/20,Angola,0,0,0,0,0,0,0
2/5/20,Antigua and Barbuda,0,0,0,0,0,0,0
2/5/20,Argentina,0,0,0,0,0,0,0
2/5/20,Armenia,0,0,0,0,0,0,0
2/5/20,Australia,13,0,2,11,0,0,0
2/5/20,Austria,0,0,0,0,0,0,0
2/5/20,Azerbaijan,0,0,0,0,0,0,0
2/5/20,Bahamas,0,0,0,0,0,0,0
2/5/20,Bahrain,0,0,0,0,0,0,0
2/5/20,Bangladesh,0,0,0,0,0,0,0
2/5/20,Barbados,0,0,0,0,0,0,0
2/5/20,Belarus,0,0,0,0,0,0,0
2/5/20,Belgium,1,0,0,1,0,0,0
2/5/20,Belize,0,0,0,0,0,0,0
2/5/20,Benin,0,0,0,0,0,0,0
2/5/20,Bhutan,0,0,0,0,0,0,0
2/5/20,Bolivia,0,0,0,0,0,0,0
2/5/20,Bosnia and Herzegovina,0,0,0,0,0,0,0
2/5/20,Botswana,0,0,0,0,0,0,0
2/5/20,Brazil,0,0,0,0,0,0,0
2/5/20,Brunei,0,0,0,0,0,0,0
2/5/20,Bulgaria,0,0,0,0,0,0,0
2/5/20,Burkina Faso,0,0,0,0,0,0,0
2/5/20,Burma,0,0,0,0,0,0,0
2/5/20,Burundi,0,0,0,0,0,0,0
2/5/20,Cabo Verde,0,0,0,0,0,0,0
2/5/20,Cambodia,1,0,0,1,0,0,0
2/5/20,Cameroon,0,0,0,0,0,0,0
2/5/20,Canada,5,0,0,5,1,0,0
2/5/20,Central African Republic,0,0,0,0,0,0,0
2/5/20,Chad,0,0,0,0,0,0,0
2/5/20,Chile,0,0,0,0,0,0,0
2/5/20,China,27440,563,1115,25762,3733,72,272
2/5/20,Colombia,0,0,0,0,0,0,0
2/5/20,Comoros,0,0,0,0,0,0,0
2/5/20,Congo (Brazzaville),0,0,0,0,0,0,0
2/5/20,Congo (Kinshasa),0,0,0,0,0,0,0
2/5/20,Costa Rica,0,0,0,0,0,0,0
2/5/20,Cote d'Ivoire,0,0,0,0,0,0,0
2/5/20,Croatia,0,0,0,0,0,0,0
2/5/20,Cuba,0,0,0,0,0,0,0
2/5/20,Cyprus,0,0,0,0,0,0,0
2/5/20,Czechia,0,0,0,0,0,0,0
2/5/20,Denmark,0,0,0,0,0,0,0
2/5/20,Diamond Princess,0,0,0,0,0,0,0
2/5/20,Djibouti,0,0,0,0,0,0,0
2/5/20,Dominica,0,0,0,0,0,0,0
2/5/20,Dominican Republic,0,0,0,0,0,0,0
2/5/20,Ecuador,0,0,0,0,0,0,0
2/5/20,Egypt,0,0,0,0,0,0,0
2/5/20,El Salvador,0,0,0,0,0,0,0
2/5/20,Equatorial Guinea,0,0,0,0,0,0,0
2/5/20,Eritrea,0,0,0,0,0,0,0
2/5/20,Estonia,0,0,0,0,0,0,0
2/5/20,Eswatini,0,0,0,0,0,0,0
2/5/20,Ethiopia,0,0,0,0,0,0,0
2/5/20,Fiji,0,0,0,0,0,0,0
2/5/20,Finland,1,0,0,1,0,0,0
2/5/20,France,6,0,0,6,0,0,0
